I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
256,2020-05-29T18:04:37.000Z,113.19999694824219,4009.070068359375,131,2.2950000762939453,88
257,2020-05-29T18:04:39.000Z,113.19999694824219,4013.719970703125,136,2.3329999446868896,88
258,2020-05-29T18:04:41.000Z,113.19999694824219,4018.449951171875,140,2.369999885559082,88
259,2020-05-29T18:04:43.000Z,113.19999694824219,4023.219970703125,143,2.369999885559082,89
260,2020-05-29T18:04:45.000Z,113.19999694824219,4027.93994140625,149,2.3510000705718994,89
261,2020-05-29T18:04:46.000Z,113.19999694824219,4030.300048828125,153,2.3610000610351562,89
262,2020-05-29T18:04:47.000Z,113.19999694824219,4032.64990234375,158,2.3510000705718994,89
263,2020-05-29T18:04:49.000Z,113.19999694824219,4037.340087890625,161,2.3420000076293945,89
264,2020-05-29T18:04:51.000Z,113.19999694824219,4042.02001953125,165,2.3420000076293945,89
265,2020-05-29T18:04:52.000Z,113.19999694824219,4044.3701171875,168,2.3510000705718994,88
266,2020-05-29T18:04:53.000Z,113.19999694824219,4046.719970703125,172,2.3510000705718994,88
267,2020-05-29T18:04:54.000Z,113.19999694824219,4049.050048828125,178,2.3329999446868896,88
268,2020-05-29T18:04:55.000Z,113.19999694824219,4051.360107421875,174,2.305000066757202,83
269,2020-05-29T18:04:56.000Z,113.19999694824219,4053.639892578125,169,2.2860000133514404,83
270,2020-05-29T18:04:57.000Z,113.19999694824219,4055.989990234375,164,2.3510000705718994,88
271,2020-05-29T18:04:58.000Z,113.19999694824219,4058.3798828125,159,2.3889999389648438,88
272,2020-05-29T18:04:59.000Z,113.19999694824219,4060.75,153,2.369999885559082,88
273,2020-05-29T18:05:00.000Z,113.19999694824219,4063.14990234375,150,2.3980000019073486,88
274,2020-05-29T18:05:01.000Z,113.19999694824219,4065.5,145,2.3510000705718994,88
275,2020-05-29T18:05:02.000Z,113.19999694824219,4067.909912109375,140,2.4070000648498535,88
276,2020-05-29T18:05:03.000Z,113.19999694824219,4070.340087890625,135,2.434999942779541,91
277,2020-05-29T18:05:04.000Z,113.19999694824219,4072.780029296875,130,2.434999942779541,91
278,2020-05-29T18:05:07.000Z,113.19999694824219,4080.030029296875,127,2.4260001182556152,91
279,2020-05-29T18:05:16.000Z,113.19999694824219,4101.35986328125,125,2.3420000076293945,83
280,2020-05-29T18:05:25.000Z,113.19999694824219,4122.22998046875,125,2.3420000076293945,88
281,2020-05-29T18:05:34.000Z,113.19999694824219,4143.0400390625,124,2.239000082015991,79
282,2020-05-29T18:05:36.000Z,113.19999694824219,4147.52001953125,127,2.2669999599456787,86
283,2020-05-29T18:05:38.000Z,113.19999694824219,4152.080078125,130,2.2669999599456787,86
284,2020-05-29T18:05:39.000Z,113.19999694824219,4154.330078125,136,2.249000072479248,86
285,2020-05-29T18:05:40.000Z,113.19999694824219,4156.60986328125,140,2.2860000133514404,86
286,2020-05-29T18:05:42.000Z,113.19999694824219,4161.3798828125,144,2.4170000553131104,90
287,2020-05-29T18:05:43.000Z,113.19999694824219,4163.81982421875,147,2.444999933242798,90
288,2020-05-29T18:05:44.000Z,113.19999694824219,4166.25,150,2.4260001182556152,90
289,2020-05-29T18:05:46.000Z,113.19999694824219,4170.85009765625,154,2.2769999504089355,76
290,2020-05-29T18:05:50.000Z,113.19999694824219,4179.68017578125,157,2.193000078201294,83
