I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence,time,atemp,cad,hr,lat,lon
145,2020-05-17T19:35:04.000Z,67.5999984741211,1216.219970703125,141,2.7060000896453857,95,2020-05-17T19:34:57.000Z,22,92,143,43.71765975840389728546142578125,-79.35940920375287532806396484375
146,2020-05-17T19:35:11.000Z,67,1238.8399658203125,142,2.7899999618530273,96,2020-05-17T19:35:04.000Z,22,95,141,43.71779839508235454559326171875,-79.35961506329476833343505859375
147,2020-05-17T19:35:18.000Z,67.80000305175781,1262.0999755859375,143,2.930000066757202,90,2020-05-17T19:35:11.000Z,22,96,142,43.7179961241781711578369140625,-79.359703995287418365478515625
148,2020-05-17T19:35:22.000Z,67.5999984741211,1271.4300537109375,144,2.8369998931884766,92,2020-05-17T19:35:18.000Z,22,90,143,43.71806980110704898834228515625,-79.35975529253482818603515625
149,2020-05-17T19:35:30.000Z,66.4000015258789,1287.3499755859375,144,2.61299991607666,100,2020-05-17T19:35:22.000Z,22,92,144,43.71816099621355533599853515625,-79.3596245348453521728515625
150,2020-05-17T19:35:31.000Z,66,1289.8800048828125,144,2.697000026702881,100,2020-05-17T19:35:30.000Z,22,100,144,43.71817373670637607574462890625,-79.35959846712648868560791015625
151,2020-05-17T19:35:35.000Z,64.80000305175781,1299.010009765625,143,2.677999973297119,106,2020-05-17T19:35:31.000Z,22,100,144,43.718212544918060302734375,-79.359498135745525360107421875
152,2020-05-17T19:35:41.000Z,63.79999923706055,1313.719970703125,142,2.5850000381469727,94,2020-05-17T19:35:35.000Z,22,106,143,43.71831237338483333587646484375,-79.3593796156346797943115234375
153,2020-05-17T19:35:45.000Z,63.20000076293945,1322.6300048828125,139,2.490999937057495,94,2020-05-17T19:35:41.000Z,22,94,142,43.718378506600856781005859375,-79.35930292122066020965576171875
154,2020-05-17T19:35:47.000Z,62.599998474121094,1329.68994140625,139,2.490999937057495,94,2020-05-17T19:35:45.000Z,22,94,139,43.71843826957046985626220703125,-79.35925564728677272796630859375
155,2020-05-17T19:35:52.000Z,61.599998474121094,1345.02001953125,139,2.6029999256134033,94,2020-05-17T19:35:47.000Z,22,94,139,43.7185557000339031219482421875,-79.3591462634503841400146484375
156,2020-05-17T19:35:55.000Z,61.20000076293945,1348.4200439453125,139,2.4820001125335693,88,2020-05-17T19:35:52.000Z,22,94,139,43.718609511852264404296875,-79.3591310083866119384765625
157,2020-05-17T19:35:57.000Z,61,1348.8699951171875,140,2.0989999771118164,83,2020-05-17T19:35:55.000Z,22,88,139,43.71863432228565216064453125,-79.35911181382834911346435546875
158,2020-05-17T19:35:59.000Z,60.79999923706055,1350.6300048828125,141,1.8940000534057617,79,2020-05-17T19:35:57.000Z,22,83,140,43.7186247669160366058349609375,-79.3590896017849445343017578125
159,2020-05-17T19:36:03.000Z,61,1352.1600341796875,140,1.5399999618530273,79,2020-05-17T19:35:59.000Z,22,79,141,43.7186194024980068206787109375,-79.3590607680380344390869140625
160,2020-05-17T19:36:07.000Z,61,1355.0999755859375,139,1.5490000247955322,59,2020-05-17T19:36:03.000Z,22,79,140,43.71864329092204570770263671875,-79.35896814800798892974853515625
161,2020-05-17T19:36:08.000Z,61.20000076293945,1357.5899658203125,138,1.5490000247955322,59,2020-05-17T19:36:07.000Z,22,59,139,43.7186676822602748870849609375,-79.358964376151561737060546875
162,2020-05-17T19:36:12.000Z,61,1363.8399658203125,138,1.7450000047683716,92,2020-05-17T19:36:08.000Z,22,59,138,43.718722499907016754150390625,-79.35898675583302974700927734375
163,2020-05-17T19:36:16.000Z,60.400001525878906,1370.6800537109375,139,2.0429999828338623,98,2020-05-17T19:36:12.000Z,21,92,138,43.71878762729465961456298828125,-79.35896001756191253662109375
164,2020-05-17T19:36:21.000Z,59.20000076293945,1379.8199462890625,142,2.193000078201294,100,2020-05-17T19:36:16.000Z,21,98,139,43.71889307163655757904052734375,-79.35893948189914226531982421875
165,2020-05-17T19:36:26.000Z,58.20000076293945,1388.3800048828125,141,1.9780000448226929,94,2020-05-17T19:36:21.000Z,21,100,142,43.71898678131401538848876953125,-79.358909390866756439208984375
166,2020-05-17T19:36:27.000Z,57.79999923706055,1390.760009765625,140,1.9780000448226929,95,2020-05-17T19:36:26.000Z,21,94,141,43.71901008300483226776123046875,-79.35890360735356807708740234375
167,2020-05-17T19:36:31.000Z,57,1398.8199462890625,143,2.13700008392334,96,2020-05-17T19:36:27.000Z,21,95,140,43.719076551496982574462890625,-79.35884878970682621002197265625
168,2020-05-17T19:36:34.000Z,56.599998474121094,1406.43994140625,144,2.1649999618530273,97,2020-05-17T19:36:31.000Z,21,96,143,43.71914871968328952789306640625,-79.35881442390382289886474609375
169,2020-05-17T19:36:37.000Z,55.79999923706055,1416.4200439453125,144,2.3980000019073486,95,2020-05-17T19:36:34.000Z,21,97,144,43.719233460724353790283203125,-79.3587509728968143463134765625
170,2020-05-17T19:36:43.000Z,54.79999923706055,1432.300048828125,142,2.4730000495910645,94,2020-05-17T19:36:37.000Z,21,95,144,43.7193389050662517547607421875,-79.35860420577228069305419921875
171,2020-05-17T19:36:47.000Z,53.400001525878906,1442.199951171875,140,2.4630000591278076,98,2020-05-17T19:36:43.000Z,21,94,142,43.71938307769596576690673828125,-79.3584958277642726898193359375
172,2020-05-17T19:36:52.000Z,52.400001525878906,1452.3599853515625,140,2.3889999389648438,94,2020-05-17T19:36:47.000Z,21,98,140,43.7193942256271839141845703125,-79.35837085358798503875732421875
173,2020-05-17T19:36:57.000Z,51,1463.3699951171875,139,2.4260001182556152,97,2020-05-17T19:36:52.000Z,21,94,140,43.71936522424221038818359375,-79.3582373298704624176025390625
174,2020-05-17T19:37:04.000Z,50,1474.47998046875,137,2.3889999389648438,92,2020-05-17T19:36:57.000Z,21,97,139,43.71934217400848865509033203125,-79.35808360576629638671875
175,2020-05-17T19:37:09.000Z,49.79999923706055,1490.0899658203125,137,2.490999937057495,93,2020-05-17T19:37:04.000Z,21,92,137,43.7192678265273571014404296875,-79.35790716670453548431396484375
176,2020-05-17T19:37:13.000Z,49.79999923706055,1501.8900146484375,141,2.61299991607666,91,2020-05-17T19:37:09.000Z,21,93,137,43.71917637996375560760498046875,-79.357829801738262176513671875
177,2020-05-17T19:37:14.000Z,49.599998474121094,1504.77001953125,147,2.61299991607666,92,2020-05-17T19:37:13.000Z,21,91,141,43.71915324591100215911865234375,-79.35781278647482395172119140625
178,2020-05-17T19:37:15.000Z,49.79999923706055,1507.280029296875,147,2.61299991607666,94,2020-05-17T19:37:14.000Z,21,92,147,43.7191312015056610107421875,-79.3578061647713184356689453125
179,2020-05-17T19:37:17.000Z,49.599998474121094,1511.6800537109375,137,2.5380001068115234,93,2020-05-17T19:37:15.000Z,21,94,147,43.7190928123891353607177734375,-79.35778914950788021087646484375
180,2020-05-17T19:37:18.000Z,49.599998474121094,1512.6199951171875,133,2.490999937057495,93,2020-05-17T19:37:17.000Z,21,93,137,43.719085268676280975341796875,-79.357765428721904754638671875
181,2020-05-17T19:37:20.000Z,49.599998474121094,1515.8499755859375,130,2.3510000705718994,91,2020-05-17T19:37:18.000Z,21,93,133,43.71905635111033916473388671875,-79.35774640180170536041259765625
182,2020-05-17T19:37:21.000Z,49.79999923706055,1518.530029296875,130,2.2769999504089355,91,2020-05-17T19:37:20.000Z,21,91,130,43.71903640218079090118408203125,-79.3577277101576328277587890625
183,2020-05-17T19:37:28.000Z,50,1539.56005859375,131,2.444999933242798,91,2020-05-17T19:37:21.000Z,21,91,130,43.71887865476310253143310546875,-79.35758446343243122100830078125
184,2020-05-17T19:37:34.000Z,50.400001525878906,1555.780029296875,134,2.434999942779541,92,2020-05-17T19:37:28.000Z,21,91,131,43.718768768012523651123046875,-79.357450939714908599853515625
185,2020-05-17T19:37:38.000Z,50.400001525878906,1566.800048828125,137,2.3980000019073486,88,2020-05-17T19:37:34.000Z,21,92,134,43.718702383339405059814453125,-79.35734943486750125885009765625
186,2020-05-17T19:37:46.000Z,50.20000076293945,1588.1199951171875,136,2.4070000648498535,88,2020-05-17T19:37:38.000Z,21,88,137,43.7185831926763057708740234375,-79.35714273713529109954833984375
187,2020-05-17T19:37:55.000Z,50.20000076293945,1608.3900146484375,137,2.3610000610351562,93,2020-05-17T19:37:46.000Z,21,88,136,43.718546815216541290283203125,-79.35688138939440250396728515625
188,2020-05-17T19:38:03.000Z,49.79999923706055,1624.9200439453125,135,2.305000066757202,92,2020-05-17T19:37:55.000Z,21,93,137,43.7184983678162097930908203125,-79.3566836602985858917236328125
189,2020-05-17T19:38:08.000Z,49.79999923706055,1641.5899658203125,132,2.4070000648498535,92,2020-05-17T19:38:03.000Z,21,92,135,43.718475736677646636962890625,-79.35648090206086635589599609375
190,2020-05-17T19:38:12.000Z,49.79999923706055,1650.72998046875,129,2.378999948501587,94,2020-05-17T19:38:08.000Z,21,92,132,43.718498535454273223876953125,-79.3563681654632091522216796875
191,2020-05-17T19:38:13.000Z,50,1652.0899658203125,128,2.2300000190734863,94,2020-05-17T19:38:12.000Z,21,94,129,43.71849828399717807769775390625,-79.356351234018802642822265625
192,2020-05-17T19:38:15.000Z,50.400001525878906,1655.8900146484375,126,2.13700008392334,94,2020-05-17T19:38:13.000Z,21,94,128,43.71852192096412181854248046875,-79.35630639083683490753173828125
193,2020-05-17T19:38:18.000Z,51,1663.6500244140625,124,2.4539999961853027,93,2020-05-17T19:38:15.000Z,20,94,126,43.718554861843585968017578125,-79.356212429702281951904296875
194,2020-05-17T19:38:19.000Z,51.20000076293945,1666.3399658203125,124,2.4539999961853027,91,2020-05-17T19:38:18.000Z,20,93,124,43.718556873500347137451171875,-79.3561790697276592254638671875
195,2020-05-17T19:38:20.000Z,51.400001525878906,1669.530029296875,123,2.444999933242798,90,2020-05-17T19:38:19.000Z,20,91,124,43.71856349520385265350341796875,-79.35613699257373809814453125
196,2020-05-17T19:38:26.000Z,52.400001525878906,1683.6500244140625,123,2.2209999561309814,86,2020-05-17T19:38:20.000Z,20,90,123,43.71864379383623600006103515625,-79.356003217399120330810546875
197,2020-05-17T19:38:27.000Z,52.400001525878906,1685.050048828125,124,2.2209999561309814,85,2020-05-17T19:38:26.000Z,20,86,123,43.7186636589467525482177734375,-79.3559862859547138214111328125
198,2020-05-17T19:38:54.000Z,52,1685.050048828125,132,1.6139999628067017,59,2020-05-17T19:38:27.000Z,20,85,124,43.71883389540016651153564453125,-79.35586567036807537078857421875
199,2020-05-17T19:38:55.000Z,52,1686.6400146484375,132,1.4839999675750732,59,2020-05-17T19:38:54.000Z,20,59,132,43.71881461702287197113037109375,-79.35587053187191486358642578125
200,2020-05-17T19:38:58.000Z,51.400001525878906,1693.0899658203125,132,1.9869999885559082,59,2020-05-17T19:38:55.000Z,20,59,132,43.71879332698881626129150390625,-79.35579727403819561004638671875
201,2020-05-17T19:38:59.000Z,51.20000076293945,1696.3299560546875,132,2.4539999961853027,59,2020-05-17T19:38:58.000Z,20,59,132,43.71879114769399166107177734375,-79.35575720854103565216064453125
202,2020-05-17T19:39:03.000Z,50.20000076293945,1706.5400390625,129,2.63100004196167,98,2020-05-17T19:38:59.000Z,20,59,132,43.718793578445911407470703125,-79.3556308932602405548095703125
203,2020-05-17T19:39:04.000Z,50,1708.949951171875,128,2.63100004196167,98,2020-05-17T19:39:03.000Z,20,98,129,43.71880020014941692352294921875,-79.355602227151393890380859375
204,2020-05-17T19:39:12.000Z,49.79999923706055,1729.81005859375,129,2.5190000534057617,94,2020-05-17T19:39:04.000Z,20,98,128,43.7188990227878093719482421875,-79.3553817830979824066162109375
205,2020-05-17T19:39:13.000Z,49.79999923706055,1731.8900146484375,134,2.490999937057495,92,2020-05-17T19:39:12.000Z,20,94,129,43.71891084127128124237060546875,-79.3553599901497364044189453125
206,2020-05-17T19:39:14.000Z,49.79999923706055,1734.9100341796875,140,2.434999942779541,90,2020-05-17T19:39:13.000Z,20,92,134,43.71892961673438549041748046875,-79.3553314916789531707763671875
207,2020-05-17T19:39:18.000Z,49.20000076293945,1744.52001953125,137,2.3980000019073486,92,2020-05-17T19:39:14.000Z,20,90,140,43.7189560197293758392333984375,-79.35521565377712249755859375
208,2020-05-17T19:39:19.000Z,49,1746.4300537109375,135,2.3980000019073486,92,2020-05-17T19:39:18.000Z,20,92,137,43.71896088123321533203125,-79.3551916815340518951416015625
209,2020-05-17T19:39:24.000Z,47.79999923706055,1758.8299560546875,138,2.3610000610351562,92,2020-05-17T19:39:19.000Z,20,92,135,43.7189999409019947052001953125,-79.355043657124042510986328125
210,2020-05-17T19:39:26.000Z,46.79999923706055,1763.8299560546875,140,2.3610000610351562,92,2020-05-17T19:39:24.000Z,20,92,138,43.719006814062595367431640625,-79.35498205013573169708251953125
211,2020-05-17T19:39:27.000Z,46.20000076293945,1767.3699951171875,144,2.369999885559082,92,2020-05-17T19:39:26.000Z,20,92,140,43.719027601182460784912109375,-79.35494567267596721649169921875
212,2020-05-17T19:39:28.000Z,45.599998474121094,1771.050048828125,143,2.3980000019073486,92,2020-05-17T19:39:27.000Z,20,92,144,43.719053752720355987548828125,-79.3549118936061859130859375
213,2020-05-17T19:39:29.000Z,45.20000076293945,1774.1099853515625,146,2.4630000591278076,92,2020-05-17T19:39:28.000Z,20,92,143,43.7190669961273670196533203125,-79.35487710870802402496337890625
214,2020-05-17T19:39:31.000Z,44.599998474121094,1780.0799560546875,145,2.490999937057495,92,2020-05-17T19:39:29.000Z,20,92,146,43.7190844304859638214111328125,-79.35480661690235137939453125
215,2020-05-17T19:39:33.000Z,44.400001525878906,1786.4100341796875,142,2.5190000534057617,92,2020-05-17T19:39:31.000Z,20,92,145,43.71910504996776580810546875,-79.3547323532402515411376953125
216,2020-05-17T19:39:36.000Z,44.20000076293945,1793.550048828125,141,2.565999984741211,93,2020-05-17T19:39:33.000Z,20,92,142,43.7191320396959781646728515625,-79.35464040376245975494384765625
217,2020-05-17T19:39:41.000Z,44.20000076293945,1799.469970703125,143,2.4070000648498535,93,2020-05-17T19:39:36.000Z,20,93,141,43.71911351568996906280517578125,-79.354552142322063446044921875
218,2020-05-17T19:39:49.000Z,45.400001525878906,1820,143,2.3889999389648438,90,2020-05-17T19:39:41.000Z,20,93,143,43.71899784542620182037353515625,-79.3543394096195697784423828125
219,2020-05-17T19:39:50.000Z,45.79999923706055,1822.780029296875,143,2.369999885559082,87,2020-05-17T19:39:49.000Z,20,90,143,43.7189774774014949798583984375,-79.3543186224997043609619140625
220,2020-05-17T19:39:56.000Z,46.400001525878906,1846.9100341796875,143,2.5190000534057617,91,2020-05-17T19:39:50.000Z,20,87,143,43.71881143189966678619384765625,-79.3541208095848560333251953125
221,2020-05-17T19:39:59.000Z,46.20000076293945,1856.5400390625,139,2.7809998989105225,93,2020-05-17T19:39:56.000Z,20,91,143,43.71873901225626468658447265625,-79.354055263102054595947265625
222,2020-05-17T19:40:00.000Z,46.20000076293945,1858.949951171875,135,2.7709999084472656,93,2020-05-17T19:39:59.000Z,20,93,139,43.718719482421875,-79.35404143296182155609130859375
223,2020-05-17T19:40:07.000Z,46,1881.9000244140625,138,2.8550000190734863,90,2020-05-17T19:40:00.000Z,20,93,135,43.71854656375944614410400390625,-79.35389005579054355621337890625
224,2020-05-17T19:40:10.000Z,46,1893.0999755859375,139,2.9210000038146973,92,2020-05-17T19:40:07.000Z,20,90,138,43.71848235838115215301513671875,-79.3537818454205989837646484375
225,2020-05-17T19:40:17.000Z,46.599998474121094,1914.969970703125,139,2.8459999561309814,91,2020-05-17T19:40:10.000Z,20,92,139,43.71831673197448253631591796875,-79.353640191256999969482421875
226,2020-05-17T19:40:26.000Z,46.400001525878906,1935.489990234375,139,2.7060000896453857,94,2020-05-17T19:40:17.000Z,20,91,139,43.71816451661288738250732421875,-79.353545643389225006103515625
227,2020-05-17T19:40:28.000Z,46.400001525878906,1938.699951171875,139,2.556999921798706,91,2020-05-17T19:40:26.000Z,20,94,139,43.71813534758985042572021484375,-79.35354187153279781341552734375
228,2020-05-17T19:40:31.000Z,46,1944.6300048828125,139,2.4630000591278076,89,2020-05-17T19:40:28.000Z,20,91,139,43.7180876545608043670654296875,-79.35349769890308380126953125
229,2020-05-17T19:40:34.000Z,44.599998474121094,1948.6700439453125,140,2.305000066757202,92,2020-05-17T19:40:31.000Z,20,89,139,43.718072734773159027099609375,-79.353449754416942596435546875
230,2020-05-17T19:40:37.000Z,43.400001525878906,1955.2900390625,140,2.2950000762939453,94,2020-05-17T19:40:34.000Z,20,92,140,43.7180484272539615631103515625,-79.3533734790980815887451171875
231,2020-05-17T19:40:38.000Z,43,1956.699951171875,139,2.2950000762939453,94,2020-05-17T19:40:37.000Z,20,94,140,43.71803862042725086212158203125,-79.35335881076753139495849609375
232,2020-05-17T19:40:39.000Z,42.400001525878906,1958.6400146484375,138,2.2860000133514404,94,2020-05-17T19:40:38.000Z,20,94,139,43.7180226109921932220458984375,-79.3533493392169475555419921875
233,2020-05-17T19:40:41.000Z,41.400001525878906,1962.1300048828125,136,2.2769999504089355,94,2020-05-17T19:40:39.000Z,20,94,138,43.71799319051206111907958984375,-79.3533332459628582000732421875
234,2020-05-17T19:40:43.000Z,40.20000076293945,1965.1700439453125,135,2.2209999561309814,94,2020-05-17T19:40:41.000Z,20,94,136,43.717965781688690185546875,-79.35332947410643100738525390625
235,2020-05-17T19:40:44.000Z,39.599998474121094,1967.550048828125,131,2.2209999561309814,94,2020-05-17T19:40:43.000Z,20,94,135,43.71794491074979305267333984375,-79.35332201421260833740234375
236,2020-05-17T19:40:45.000Z,39.20000076293945,1970.72998046875,131,2.239000082015991,94,2020-05-17T19:40:44.000Z,20,94,131,43.717917501926422119140625,-79.35330969281494617462158203125
237,2020-05-17T19:40:53.000Z,38.400001525878906,1991,130,2.500999927520752,95,2020-05-17T19:40:45.000Z,20,94,131,43.71774123050272464752197265625,-79.35322654433548450469970703125
238,2020-05-17T19:40:57.000Z,38.20000076293945,1997.7099609375,132,2.490999937057495,94,2020-05-17T19:40:53.000Z,20,95,130,43.71766864322125911712646484375,-79.3532071821391582489013671875
239,2020-05-17T19:40:58.000Z,38,1998.969970703125,132,2.4630000591278076,95,2020-05-17T19:40:57.000Z,20,94,132,43.71765892021358013153076171875,-79.35321631841361522674560546875
240,2020-05-17T19:41:00.000Z,38,2000.3699951171875,132,2.3980000019073486,96,2020-05-17T19:40:58.000Z,20,95,132,43.71763444505631923675537109375,-79.35321229510009288787841796875
